"subj_idx","congruency","AffValue","response","rt","cogflex","conf"
57,"Ic","neg",1,1.17575130000114,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.830770299999131,942.341973150227,"Ic_neg"
57,"Ic","pos",1,0.575102399998286,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.7764688999996,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.586578200000076,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.592241099999228,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.500834599999507,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.554036300000007,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.823784299998806,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.566366900002322,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.596398699999554,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.714640400001372,942.341973150227,"Ic_pos"
57,"Ic","pos",1,1.54511319999801,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.665225900000223,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.533993000000919,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.643620599999849,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.55100080000193,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.469076599998516,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.670343099998718,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.835741200000484,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.681669999998121,942.341973150227,"Ic_pos"
57,"Ic","pos",1,1.17448759999752,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.372276300000522,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.510275300002832,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.577930699997523,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.66110370000024,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.565810299998702,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.389457300003414,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.605842500001017,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.830864999999903,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.481198000001314,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.504988000000594,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.462481000002299,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.423287100002199,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.566822600001615,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.437008900000365,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.527628700001515,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.825287300001946,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.475155799998902,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.556979699998919,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.658309200000076,942.341973150227,"Ic_pos"
57,"Ic","pos",0,0.600202900001022,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.534472700001061,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.432556399999157,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.545464000002539,942.341973150227,"Ic_pos"
57,"Ic","pos",1,0.722892400001001,942.341973150227,"Ic_pos"
